ID	CO_4	CO_6	CO_5	CO27	CO29	CO26	CO25	CO28	CO30	CO31	CO36	CO32	CO33	CO34	CO_35	CO21	CO23	CO20	CO19	CO22	CO24	CO37	CO39	CO38	CO40	CO42	CO41	CO3	CO1	CO2	CO8	CO9	CO7	CO12	CO15	CO13	CO11	CO44	CO10	CO43	CO16	CO18	CO17	CA25	CA30	CA28	CA27	CA29	CA26	CA35	CA31	CA32	CA34	CA33	CA36	CA19	CA20	CA21	CA23	CA24	CA22	CA38	CA37	CA39	CA42	CA41	CA40	CA3	CA2	CA1	CA8	CA9	CA7	CA12	CA13	CA15	CA43	CA11	CA10	CA44	CA16	CA18	CA17	CA_4	CA_5	CA_6
P02760	30.1538	30.123	30.0093	30.4637	30.2798	30.5132	30.4616	30.4485	30.6294	30.8689	30.3908	30.9223	30.7519	30.8185	30.9067	30.4319	30.8011	30.3045	30.6926	30.7657	30.6631	30.1535	30.4436	30.1705	30.2721	30.1504	30.0949	30.2296	30.295	30.3144	30.7971	30.665	30.6503	31.35	31.342	31.1625	31.3097	31.4205	31.2992	31.6644	30.6881	30.4021	30.5983	30.2961	30.4027	30.3673	30.6233	30.6138	30.3358	30.5005	30.5051	31.0506	30.4498	30.918	30.79	30.4313	30.5019	30.4325	30.3242	30.6294	30.1702	30.4048	30.2256	30.3241	29.9882	30.0576	30.0211	30.3789	30.3715	29.9764	30.9603	30.9971	30.6802	31.232	31.3903	31.4801	31.4579	31.5524	31.5728	31.3752	29.6563	30.6082	30.208	30.02	30.1012	29.8921
P02763	22.9026	22.9038	23.388	23.5223	23.6258	23.923	24.1594	24.3458	24.2687	25.061	22.389	23.4413	22.9575	23.0724	23.905	24.772	22.5091	23.4417	23.1886	23.6519	22.8867	21.4139	22.5866	19.5177	21.8524	21.2766	23.4543	20.19	21.0587	20.6455	19.679	21.6753	20.6339	21.8536	23.9608	21.6114	20.4892	21.1024	24.8463	22.211	20.9801	21.4987	18.6498	23.6977	24.8981	24.0103	23.7714	22.8182	24.147	23.1279	23.897	21.6281	23.1081	22.8966	24.2516	23.2148	23.4219	23.1046	22.9939	24.4576	24.1691	20.9437	19.8224	18.9567	22.9179	22.4651	21.2665	21.0984	19.7365	19.0284	20.2484	22.152	21.4183	22.1221	23.5008	24.8384	23.3744	24.2977	24.9268	23.5507	21.2758	21.1311	20.3202	22.7187	23.2424	22.9346
P02765	33.4072	33.7768	33.2094	33.3417	33.7125	33.5448	33.4825	33.4275	33.4871	33.2089	33.3041	33.781	33.5543	33.4551	33.5535	33.1084	34.0428	33.9714	33.8083	32.7381	33.8213	33.3286	33.4536	32.7661	32.9264	32.1682	33.1878	33.3996	33.5572	33.8034	33.0025	32.8536	32.6792	32.4681	32.6175	32.7265	32.878	32.9084	32.3616	33.2396	33.1975	33.648	32.8287	32.9885	33.5973	33.4389	33.6271	32.8428	33.5572	33.1506	33.3499	33.5353	33.6282	33.6964	33.5343	33.654	33.7797	33.1571	33.6659	33.5126	33.3139	33.3938	33.4407	33.5647	33.4988	33.3664	33.0602	33.3088	33.4914	33.6618	33.1529	32.8419	33.2183	32.2202	32.5006	32.3956	32.6504	32.6744	33.0003	32.6835	32.9561	33.5932	33.3055	33.0483	33.4121	33.7932
P02766	26.585	27.1106	26.8357	26.5164	27.0354	27.0934	26.8623	25.9303	26.6971	26.6173	26.9994	27.3736	27.4052	27.1447	26.3163	26.255	26.6291	27.3694	27.5896	26.2245	26.9697	27.655	27.5786	27.1164	27.238	27.9212	27.5527	27.3213	26.8433	27.258	26.9613	26.6955	26.0229	27.066	26.3733	26.057	26.3001	27.6449	26.3711	27.5499	26.2756	26.4689	26.3689	27.4745	27.0468	26.8411	26.8152	26.2642	27.0185	27.1987	26.6125	27.9096	26.789	26.6851	26.386	27.3231	26.889	26.5168	27.3418	26.4925	27.1056	27.6733	27.283	27.4167	27.0616	27.3977	27.4598	26.8661	26.8942	27.2475	26.8007	25.8902	26.403	26.993	26.4075	26.7674	27.4355	26.9736	27.0258	26.8873	27.2583	26.861	26.8616	26.9938	26.2367	27.2298
P02774;P02774-3;P02774-2	33.2181	33.6682	33.1967	33.5047	33.2723	33.2755	33.3288	33.3329	33.4786	33.56	33.6152	33.8211	33.6874	33.749	33.7293	33.3923	33.5704	33.5664	33.8512	33.6506	33.6462	33.1669	33.0554	32.7761	32.5992	33.6628	33.0199	33.8895	33.7262	33.4388	33.8493	33.8167	33.8805	33.3076	33.2652	33.2906	33.3182	33.7244	33.2488	34.0355	33.7459	33.4047	33.4844	33.4204	33.3545	33.4072	33.398	33.3448	33.2559	33.5264	33.4389	33.284	33.3325	33.488	33.4687	33.8082	33.5436	33.583	33.4277	33.5428	33.7315	33.1797	33.2056	33.1093	33.1442	32.8577	32.8927	33.5023	33.1758	34.1485	33.7984	33.5763	33.7379	33.0616	32.8538	32.7775	33.5292	33.2383	33.4768	33.7749	32.9893	33.3196	33.3437	33.4375	33.6607	33.4095
P02775	29.2828	29.3579	29.1785	30.1091	29.391	29.014	29.3524	29.6662	29.6927	29.5419	29.5761	29.3286	29.3187	29.2823	28.6319	29.5521	30.0977	30.0944	30.2184	30.1405	29.99	29.0047	28.2854	29.0422	28.5318	30.2916	28.81	29.6821	30.1082	30.0102	30.0068	29.8258	30.3551	30.0796	29.2502	29.3573	30.027	31.1737	30.1292	29.9373	30.2164	29.6528	29.869	29.6165	29.815	29.4274	29.5371	29.7574	29.1879	30.2258	29.7301	29.9074	29.4828	29.3845	29.4535	30.2864	30.2268	30.4766	29.8554	30.0975	30.1007	28.8541	28.8773	28.9831	29.3334	29.6707	29.3775	29.918	28.9564	30.5075	29.9589	30.1848	30.2039	30.3858	29.6626	29.4339	29.506	29.5216	29.414	29.8442	29.9805	30.051	29.642	29.7406	29.2828	29.1409
P02776	28.5049	28.5086	28.4986	29.21	28.7093	28.4184	28.519	28.6642	28.8566	29.6594	29.3541	29.6805	29.5792	29.6042	29.3459	29.244	29.4789	29.8622	29.9494	29.8953	29.9168	28.4494	27.903	28.5936	27.735	29.3751	28.2316	29.7169	29.9337	30.111	29.3342	29.4252	29.8729	29.7245	29.3849	28.7237	29.4798	30.093	30.0401	30.5273	29.9164	29.5817	29.7971	29.0706	28.9792	28.8652	28.9776	29.0227	28.6698	30.0122	30.0548	29.2098	29.8093	29.488	29.2728	29.7194	29.6967	29.9347	29.7313	29.897	29.798	28.484	28.6147	28.5088	28.6922	29.3294	28.6617	29.8008	29.1505	30.5832	29.7879	29.8728	30.0387	30.144	29.7862	29.3471	29.7033	30.3901	28.9907	29.7207	28.7064	30.0676	29.5156	28.8552	28.3822	28.8592
P02787	28.3829	28.2938	29.2022	27.0773	28.1135	27.8264	27.6644	29.2338	27.4586	28.3651	28.2668	28.5217	28.2724	28.6807	28.7085	29.1413	27.6228	28.2408	28.0742	27.0832	28.1521	28.1504	27.8246	29.432	27.8885	28.509	27.8136	29.015	28.1591	28.8449	28.5065	28.2424	27.7535	27.5407	29.034	30.0485	27.2372	28.2654	29.3996	29.0586	27.0317	27.4755	28.2794	28.1448	27.4537	28.4449	28.0546	27.9998	27.3301	28.2375	28.142	28.2427	28.4159	27.9948	28.0883	28.8678	27.3333	28.0417	27.6846	27.8709	27.7973	27.9748	27.52	28.5595	28.5423	28.0935	28.6834	27.8152	29.724	29.0864	27.9818	26.9826	28.9545	28.4362	27.9464	30.2257	29.3269	27.0737	28.106	29.2333	26.7639	27.728	28.5944	28.777	27.8271	28.355
P02788-2;P02788	19.4711	22.2495	20.6528	20.5526	20.4503	20.0359	20.8334	19.9117	20.0404	20.3356	18.8175	19.673	21.2159	19.8961	19.4207	19.6866	19.9628	19.8533	19.9023	20.8075	20.0699	20.2661	19.7383	20.1882	21.1677	20.9338	19.7872	22.1745	21.8215	21.9884	21.8172	22.1165	21.604	20.2239	23.6658	20.015	21.2483	23.1369	20.4846	19.7267	18.6962	21.3686	20.4095	20.5859	20.8515	20.2084	20.2924	20.9403	19.4025	20.4475	20.6382	19.6007	20.0613	19.6179	19.149	19.7498	19.99	20.0705	20.0138	21.4589	20.1679	20.3801	20.7768	19.3947	19.064	20.6855	20.5197	22.2229	23.1658	22.7536	23.6477	22.4893	21.7852	22.4439	23.287	20.5635	20.756	21.0805	21.0464	21.2966	20.058	21.4064	21.3209	21.1272	20.9389	20.3043
P02790	34.593	34.4266	34.3279	34.2242	34.3127	34.26	34.0195	34.3205	34.4146	34.8632	34.2478	34.7814	34.8129	34.5973	34.4144	34.3227	34.3613	34.4332	34.6846	34.3586	34.4164	34.1393	34.3806	34.3508	34.2533	33.8676	33.9454	34.1708	34.2932	34.1525	34.6147	34.8666	34.7522	34.5189	34.5477	34.389	34.8941	34.0515	34.6702	34.5853	34.1279	34.3021	34.4481	34.338	34.2504	34.0149	34.138	34.4275	34.0913	34.4791	34.1675	34.2983	34.3329	34.4666	34.4803	34.6878	34.6113	34.4859	34.4867	34.5528	34.155	33.7686	34.2322	34.2623	34.3162	33.9303	33.866	34.4106	34.1011	34.3163	34.7274	34.9219	34.7126	34.5292	34.3755	34.5245	34.7099	34.7235	35.1222	34.4218	34.1417	34.2562	34.2868	34.4812	34.4197	34.5326
P03950	21.8184	20.2251	22.2239	22.3918	22.9541	22.536	22.3295	22.4217	22.8504	22.7804	21.5562	22.4467	21.5579	23.4086	22.4118	19.9663	22.5058	20.9183	21.2244	19.8596	19.9705	22.2485	22.3821	21.6241	22.0132	21.5238	21.0666	21.4348	20.525	22.4568	22.4505	21.6285	20.0134	20.5729	20.3903	20.9341	20.8076	19.7946	20.8596	20.6559	22.2312	21.7627	21.3357	21.4265	22.3031	22.7132	22.1906	21.6835	22.5056	22.8029	22.5858	21.4267	22.6319	22.3364	22.3322	20.2347	19.4368	20.3301	19.9369	20.4369	20.198	22.3223	21.5796	21.4402	22.0343	22.005	21.8806	21.7668	21.7488	21.5563	21.9336	21.0677	20.5806	20.2463	20.7974	20.1757	20.1861	19.8199	19.3279	21.9172	21.5137	22.7127	21.6496	21.8832	22.2235	21.7931
P03951;P03951-2	24.9114	25.8885	25.3763	23.9994	25.1314	24.3469	24.2308	24.6545	23.8074	23.9547	23.2907	25.8974	25.8366	23.9862	25.966	23.6157	24.8947	23.7938	23.7838	25.1666	24.6631	24.9841	25.1323	25.212	24.9861	25.1979	25.1098	24.7776	25.7044	24.8389	25.6916	25.2584	25.7408	25.8521	25.8817	25.8032	25.8372	26.5501	26.1257	26.6563	26.0101	25.7275	25.5405	24.9689	24.3124	24.9654	24.2851	25.3192	24.4429	25.2826	22.4699	25.8687	22.4612	24.9466	25.5972	25.3422	24.2054	25.5753	24.9439	24.6454	24.6581	25.37	24.7681	25.0987	24.8357	24.6016	24.7066	24.9057	25.21	24.5704	25.6023	25.5349	25.9145	25.8792	25.4668	26.0336	25.8812	25.9333	25.4065	25.8539	26.2378	25.291	25.2145	25.5654	25.2005	24.7007
P03952	28.3212	28.8426	28.4925	28.4103	28.487	28.1815	28.3185	28.8651	28.3272	28.4132	27.7298	28.7204	28.8419	28.182	29.1108	28.3808	28.3143	28.7053	28.3197	28.4931	28.6703	27.6896	27.693	28.0291	27.8023	27.9918	28.1099	28.1123	28.3255	28.383	28.5782	28.6063	28.7262	28.8991	29.0021	29.135	28.9677	28.6332	29.4202	29.0338	29.1014	28.3197	28.625	28.6553	28.2703	28.5454	28.4743	28.5482	28.5492	28.0776	28.5898	28.7573	28.7303	28.4057	28.0366	28.6912	28.3553	28.7921	28.5264	28.8739	28.492	28.4151	27.9771	28.1083	28.2649	27.6143	28.0687	28.2307	28.2989	28.5145	28.7387	28.3138	28.5736	29.3111	28.6522	29.1424	29.2407	28.8082	28.979	28.7145	28.2699	28.2793	28.3529	28.4008	28.6929	28.5123
P04003	26.0288	25.7673	26.1163	26.4578	26.2015	27.0614	27.1665	26.9813	26.7238	28.0776	27.0012	26.5106	26.5426	26.9001	27.7453	27.1701	25.345	27.3956	26.1573	27.2834	27.3752	22.7781	24.4414	25.2004	24.9636	24.5367	24.7824	26.2841	26.8479	25.9755	25.9067	26.9651	27.6007	24.2773	24.4041	26.0556	26.4093	27.8187	27.5975	26.9087	25.8441	27.2465	26.6545	26.5121	27.2519	26.5195	26.7089	25.739	26.9952	26.2307	27.4791	27.5611	26.6094	26.7737	26.8197	26.2891	26.9765	27.1875	27.2148	27.7568	26.8796	25.2346	25.7273	25.0457	24.5199	24.2022	25.4319	24.8013	26.0109	25.369	27.2128	27.2685	27.7029	26.4767	26.2773	26.4844	26.2723	26.3804	26.0931	26.5601	23.1601	26.3188	27.2742	25.7358	25.9083	25.3243
P04004	31.5794	31.5953	31.9873	31.8037	31.5642	31.7685	31.7903	31.6277	31.7072	32.1544	31.6615	32.0795	31.3381	32.1942	31.8149	32.3858	31.7878	32.549	32.5552	32.09	31.8877	31.806	31.3419	31.2544	32.0196	31.5164	31.9008	32.3363	31.8621	31.7904	31.5841	31.7331	31.8324	32.106	31.7997	32.2279	31.6783	30.8021	31.573	32.1764	31.8046	31.6336	31.3823	31.7774	31.8584	31.8196	31.5832	31.5729	31.8165	31.6683	32.4024	31.0101	32.409	31.6603	31.4234	31.7152	32.063	31.6517	32.1791	32.101	32.1074	31.6513	31.5047	31.7077	32.1012	31.8228	31.8032	31.6647	31.7966	32.4862	31.6553	31.4894	31.7583	31.7341	31.6989	31.5527	32.0436	31.8111	32.1333	31.1771	31.5166	31.7439	31.6615	31.4379	32.2135	32.4839
P04070;P04070-2	25.8647	25.4924	25.5458	25.9256	25.9748	25.836	25.6564	26.1761	25.6842	25.6645	25.5503	25.7169	26.1027	26.0571	25.8713	26.1221	25.901	26.2156	26.116	26.0416	26.2783	25.8441	25.9212	26.3496	25.8907	26.3436	25.6416	25.8402	26.3739	26.4501	26.146	26.5039	26.1181	26.3816	26.0381	26.1639	26.6687	26.5292	27.1916	27.0852	26.8277	26.0918	26.331	25.9658	25.6987	25.9313	25.9474	25.917	25.8913	25.8345	26.5442	25.0467	26.2564	25.9028	26.0544	25.9102	26.0378	26.0052	26.4687	25.7829	25.804	26.3787	26.2542	26.0956	26.32	25.6831	25.862	26.0833	26.1173	26.3363	25.7913	25.9448	26.2144	26.6758	26.333	25.8325	26.7297	26.4853	26.9623	26.6049	26.212	26.3192	25.9312	25.8969	26.184	26.0532
P04075;P04075-2	20.6422	19.6223	20.5458	21.905	22.3609	20.8853	20.9704	20.9343	23.0115	19.8814	20.8855	20.7679	21.3206	21.3122	20.5609	19.5649	19.4785	20.3254	19.6553	19.0138	19.7172	20.8716	19.9698	21.5676	21.1319	21.4736	20.9651	20.7879	21.449	21.4081	19.9187	21.3497	20.2908	20.6175	19.6931	19.4727	19.5149	20.8533	20.2315	20.2376	21.6562	20.3816	22.4011	21.1714	21.2948	21.7798	21.6583	21.2393	21.1887	20.2601	21.3678	21.08	20.6601	21.3784	20.8621	20.3926	19.439	19.3865	22.4652	20.6945	20.4322	20.1182	19.536	21.1566	19.9162	20.5484	20.3864	21.4287	20.4654	20.1863	20.5869	19.616	19.1236	20.6726	19.6533	19.676	20.5542	20.1747	20.5062	19.9424	22.5213	19.977	20.9247	20.2261	20.1591	20.6905
P04114	33.6684	33.8856	33.6531	32.9625	33.2462	33.5005	33.7141	33.057	33.2943	33.3237	33.7247	33.172	33.6807	33.7698	33.9056	34.0521	33.7857	33.3741	33.5724	33.0476	33.6718	33.3109	33.0929	32.8294	33.4253	32.847	33.2403	33.5203	32.987	33.4946	33.5249	33.3814	33.4051	34.4189	34.4187	33.8421	34.2905	34.5387	34.211	33.3383	33.7111	34.0496	33.8136	33.4078	33.1775	33.4211	33.5193	33.474	33.7635	34.5059	33.8923	33.5322	33.9455	33.7164	33.7854	33.5254	33.9073	34.1406	34.1594	34.0744	33.8784	33.4745	33.4239	33.4971	32.1377	33.6274	33.2576	33.4064	33.271	33.146	33.8838	33.2737	33.5408	34.5906	34.6249	34.8222	33.9279	34.5234	33.8694	34.1904	34.0607	33.9047	34.2827	33.5298	33.7363	33.7085
P04180	24.4872	24.626	24.311	24.3973	24.4485	24.8429	25.1262	24.3708	24.624	24.1411	24.575	24.6964	24.8015	24.7778	24.8388	24.6383	23.9865	24.6104	24.3403	24.4378	24.5323	25.1613	25.0151	24.7631	24.1266	25.0652	24.3115	24.2493	24.4805	24.6624	24.18	23.9627	24.2774	24.625	24.5832	23.8964	24.7815	24.9529	24.7454	25.3337	24.6086	24.4953	24.3801	24.7511	24.7297	24.6515	24.7009	24.4547	24.6768	24.2341	24.9725	23.4211	25.1311	24.5842	24.5602	24.3909	24.1347	24.4896	24.2839	24.7271	24.3936	25.0522	25.3346	25.5282	24.8859	24.8645	24.444	24.2947	23.8937	24.5342	24.1207	24.2668	24.4282	24.6365	24.4146	24.5702	25.2859	25.4623	24.8066	25.1224	24.7639	24.2423	24.997	24.8354	24.5522	24.3689
P04196	31.5455	30.6035	30.8771	30.6099	30.7874	31.1841	30.7808	30.9895	30.9732	31.1291	31.6771	31.0093	30.9297	30.7413	31.5838	30.7306	31.5897	31.2197	31.1448	30.4253	31.0204	31.2619	31.32	30.5807	31.5656	32.0129	30.6811	30.3769	30.9601	31.1844	31.2647	30.541	31.4444	31.1402	30.9637	30.4104	31.8276	32.0684	31.7365	32.1347	31.0084	31.2768	30.7335	30.7016	31.3848	31.1058	31.4636	31.053	30.7389	30.832	31.1288	31.0716	30.5556	31.2215	31.1791	31.3239	31.6343	30.6787	30.8032	31.5432	30.6419	31.4875	31.2207	31.3481	31.8101	31.8726	31.2726	31.3526	31.5766	29.3694	31.163	30.3965	30.7911	30.9996	31.6916	31.0491	31.6706	31.0884	31.754	32.082	31.0633	31.2879	30.9718	31.8457	30.1219	31.2794
P04217;P04217-2	33.0555	32.9359	32.7591	32.739	32.5883	32.621	32.4689	32.5475	32.4508	33.3654	33.0904	33.4263	33.1071	33.3634	33.598	33.3991	33.0391	33.3214	33.4661	33.2845	32.969	32.9115	32.8701	33.0883	33.017	33.2684	33.385	32.908	32.2592	32.2267	32.987	32.8924	32.59	32.741	32.8977	33.1048	32.4868	32.4874	32.7564	33.1535	32.6809	32.6353	32.8197	32.5906	32.8225	32.7164	32.5989	32.5354	32.7569	32.8845	32.738	32.8866	33.1085	33.1097	33.193	32.8084	33.1296	33.4143	32.9824	33.2859	33.0323	32.8674	32.8119	32.7757	33.1504	33.099	32.8116	32.5399	32.3989	32.6549	32.5795	32.9923	33.0513	32.5079	32.7985	33.009	33.1577	32.7528	32.9778	33.2724	32.7034	32.846	32.8202	32.7989	33.016	32.9382
P04264;CON__P04264	26.1883	27.043	26.588	27.9401	26.1121	26.0716	26.7156	26.5761	26.1948	26.7519	28.0088	26.3727	26.4411	26.5475	27.3561	26.9252	27.5736	27.3107	26.5497	26.298	27.0379	23.5811	24.4257	27.1529	24.3739	25.2047	24.9463	26.0482	26.4753	25.4942	27.666	26.364	27.2208	28.4423	26.9168	28.4133	28.3351	29.6929	27.4719	28.0134	27.2513	26.1576	25.6509	26.8283	27.6452	27.1907	27.0713	25.9591	25.791	27.8716	27.3237	28.0069	26.9904	26.9201	26.2396	27.2304	26.3277	26.0846	27.4602	26.5244	28.1938	26.4969	25.3053	25.213	25.763	26.2268	25.676	26.6599	26.5333	25.6077	26.7676	27.5663	25.4475	27.3931	27.4911	26.6194	27.9218	27.2916	27.4416	26.8858	27.6868	27.0412	25.9377	26.0472	27.0167	27.5806
P04275	25.5361	24.4783	25.7849	25.7916	26.0337	25.9523	25.4438	24.3534	23.7222	24.7423	27.0895	24.6329	24.6915	25.8357	26.5275	22.4937	24.4797	23.1844	25.1479	25.0188	25.1801	24.7918	25.7997	21.9147	25.6035	22.5847	24.7948	25.3939	25.7777	23.6406	25.9202	26.7122	25.0953	27.3611	25.8179	26.3973	26.4387	24.1571	26.0423	24.9116	25.1232	25.9179	26.4483	24.5199	25.2659	24.1298	24.9257	24.0065	25.8652	25.2127	23.4743	23.4866	25.4324	24.3503	25.1073	23.1639	25.2982	25.0589	25.9861	25.3358	23.7333	23.7771	25.0624	26.0943	21.9927	23.4534	23.8554	24.8249	27.1325	25.9608	25.2115	25.6983	24.4159	25.6281	25.27	25.6824	25.8286	26.1385	25.8301	26.4826	26.2923	26.0863	24.7744	25.3329	25.9861	24.2362
P04278;P04278-4;P04278-2;P04278-3;P04278-5	27.1263	27.7414	25.0032	25.7703	25.3647	25.789	25.135	24.9395	23.6333	23.9937	26.3729	26.1905	25.9675	25.4894	26.7652	22.9535	26.5498	24.6245	27.3229	26.4961	25.085	26.2313	25.9457	24.4841	25.1598	26.051	24.6149	29.236	27.7081	26.4219	27.1604	25.6562	26.3716	27.5324	28.6775	29.3684	26.9608	25.4835	27.9736	26.3586	26.3062	25.7726	25.5306	23.9506	25.4941	24.6885	25.3555	25.8657	25.1799	26.1007	24.6537	24.7013	25.2526	26.1372	26.373	25.4438	26.537	25.429	24.9287	25.9258	25.8811	24.9302	25.4494	25.2084	25.1955	25.2186	25.6431	27.3961	26.5651	29.3245	27.395	26.5867	27.2262	26.8344	26.7403	26.9061	26.9767	26.706	26.4772	26.3306	26.0056	24.8885	25.8435	26.8562	27.9439	25.967
P05019-3;P05019-2;P05019-4;P05019	22.3879	22.2961	22.668	23.2129	22.8504	23.0095	23.0599	23.0463	23.0726	22.8762	23.3599	22.7519	24.0644	23.0565	23.2022	22.5977	22.9742	24.5086	23.5824	23.6761	23.5259	21.7595	21.6801	21.3025	19.949	20.5572	19.9315	23.314	22.0592	24.2449	21.5562	22.3922	23.89	20.0873	19.2848	20.1613	21.0978	20.0508	20.7278	20.1728	21.642	20.9809	21.2438	24.4784	22.3336	22.9487	23.1039	23.507	23.4133	22.9245	23.159	23.3799	23.7566	22.6528	23.2528	23.444	23.7604	23.9839	23.2094	23.3513	23.0472	20.276	21.9839	22.8735	20.8045	20.939	20.1904	23.2904	23.3504	22.4197	22.1828	22.8559	22.949	20.2022	20.7239	18.9049	19.228	20.0929	20.3201	20.524	20.4939	20.4689	23.6032	23.0371	21.4196	22.8301
P05062	20.6245	20.3281	21.8172	20.9031	20.6093	20.4676	22.2224	19.6585	21.0921	20.5628	20.0445	20.2008	19.6548	22.3188	20.6927	23.0312	19.5356	22.164	21.5758	22.2135	19.7495	20.3439	20.2131	19.1987	22.6527	20.1665	22.2038	21.1541	21.8458	21.6494	21.7048	21.8853	20.8041	20.9266	19.9755	19.8428	20.2015	20.0672	21.1531	20.9721	22.3943	21.8769	22.4517	20.0837	20.1022	20.9476	20.9014	19.8155	20.3461	20.1893	22.5325	21.9749	24.1107	19.9906	19.8301	21.8113	20.3329	20.245	21.9089	19.6023	20.7321	19.0175	18.9923	20.5262	19.4496	22.2209	21.8458	21.1421	21.7177	20.7865	21.4309	23.5476	20.8837	21.6369	21.1304	20.8655	20.0333	20.5616	20.5118	21.6084	21.9213	23.7981	21.7808	19.004	19.8238	20.9561
P05067-7;P05067-11;P05067-8;P05067-9;P05067;P05067-10;P05067-3;P05067-4;P05067-5;P05067-6	21.392	21.4465	21.2515	21.6396	20.6057	19.817	21.3632	20.743	20.7615	22.3379	21.3162	22.7197	22.8133	22.5168	22.1224	21.5716	21.7699	22.8134	19.0595	22.2389	21.7676	20.1631	19.0047	20.3285	20.855	21.1003	21.4812	20.4972	21.2086	22.4155	20.837	20.6161	21.1579	21.961	20.999	21.3821	19.9117	20.5297	20.9474	19.4149	21.6458	20.9092	22.2307	21.8827	21.3438	20.6601	20.8436	22.0782	21.4249	22.8972	22.0348	22.7673	22.2419	21.8979	22.5536	21.9008	21.8853	22.4056	22.1677	22.6647	22.5563	20.1104	20.0104	19.7965	21.536	21.7709	22.1755	22.267	19.1575	22.2537	20.8952	21.8353	20.5869	22.1248	21.7536	20.5813	20.0467	21.8717	19.6745	20.4953	20.2414	21.4567	21.5275	20.5669	20.8668	21.7133
P05109	21.8791	21.4031	22.7195	23.1829	23.6616	23.0635	23.4462	23.6169	22.7725	23.1997	22.4433	23.7761	23.5794	23.3693	21.1586	21.3075	22.0629	23.3033	21.9616	23.1269	23.8257	21.7387	20.6346	24.7799	23.3738	22.0117	20.9477	19.861	22.9396	22.199	19.6688	24.8779	23.62	19.7091	23.798	19.8339	19.9522	22.9688	23.8623	19.621	23.9386	24.309	22.0569	21.5262	23.7952	23.5379	23.186	22.5891	23.8582	21.8698	23.418	21.8305	22.6472	21.3497	23.1278	21.2759	22.26	23.0515	23.6939	23.1933	24.9812	19.5254	23.3436	22.3145	23.2785	23.9502	20.5944	23.1606	21.4612	19.8434	24.0981	24.2989	23.6886	22.9428	24.8548	20.9007	20.155	20.9286	22.8644	20.7648	23.3118	23.0748	23.6095	20.4788	23.0845	22.6757
P05154	25.1339	23.8976	24.4638	25.1266	24.5565	25.1351	25.0336	24.92	25.2739	25.23	23.8793	25.4032	25.605	25.258	25.3254	24.6103	24.2863	24.2019	24.7988	25.051	24.7871	23.9058	24.1949	24.3274	25.1797	23.9748	24.781	24.4852	24.8691	25.4296	24.9893	25.233	25.6475	26.5435	26.0301	25.8094	26.6158	26.4312	26.2881	26.4893	25.7234	25.6208	25.1838	25.1957	24.8697	24.1095	24.5691	25.4614	25.0798	25.2391	25.0735	25.0072	24.3073	24.7052	25.0966	22.8027	24.6306	24.3213	24.2068	24.6765	24.276	23.7466	24.3477	24.0406	24.3259	24.6942	24.6081	24.919	24.64	24.639	25.4889	25.3187	24.5663	25.9693	25.9034	26.0179	26.4744	26.5687	25.7375	26.7988	25.5803	25.5037	25.3237	24.4547	24.5343	24.9563
P05155-2;P05155;P05155-3	30.7004	29.8023	29.8126	30.3377	30.5644	29.8603	30.6988	30.5949	30.9018	31.1363	30.9794	30.5368	30.9641	30.8777	30.6883	30.4137	30.6278	30.0026	30.77	30.9712	30.4047	30.1872	30.1252	30.235	30.476	30.6307	30.401	29.8969	30.4631	30.4694	30.7767	31.0293	30.8674	30.6322	30.4036	30.0646	31.7843	31.4109	31.8477	31.0075	31.3615	31.0363	31.0756	30.3946	30.6799	30.7318	30.3252	30.841	30.1728	30.7713	30.8971	30.1477	30.8087	30.4566	30.7571	30.7762	30.6037	30.3392	30.1902	30.5971	30.7176	30.1821	30.2404	30.3796	30.5494	31.0499	30.5478	30.4862	30.0709	30.5253	30.9584	31.1913	30.6319	30.8205	30.7044	30.5493	31.0028	31.2526	31.6779	31.1882	31.1745	30.8158	30.7445	30.6396	30.2205	29.6145
P05156	29.7513	29.5908	30.0555	29.3603	29.6331	29.3925	29.4356	29.5791	29.7584	29.9938	29.764	30.1511	29.8698	30.0296	29.7893	29.4496	29.4449	29.6749	29.7649	29.8068	29.5441	29.6303	29.7177	29.6217	29.7414	29.6642	29.2266	29.6619	30.0123	29.9742	29.7974	30.0643	29.7285	30.1612	30.3101	30.0616	30.3995	30.7072	30.5152	30.8037	29.9823	29.9879	29.8507	29.4171	29.8827	29.6042	29.4343	29.2937	29.3413	29.577	29.7352	30.1252	29.9403	29.5914	29.9859	29.6072	29.6641	29.6575	29.695	29.5835	29.4541	29.3525	29.5858	29.4282	29.8445	29.7631	29.673	29.9957	29.8138	29.8342	29.8927	30.0096	29.9765	30.3866	30.3538	30.3515	30.6303	30.2507	30.0253	30.2982	29.37	29.8155	29.7467	29.4547	29.7177	29.8794
